"","lizard_id","position","species","sex","trt","clutch","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso"
"509",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",14,"L",0,"1 cricket given after the test",1,14,"R",0,1,"",NA
"510",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",14,"L",0,"1 cricket given after the test",1,14,"L",0,1,"",NA
"511",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",14,"L",1,"1 cricket given after the test",1,14,"L",1,1,"",NA
"512",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",14,"C",1,"1 cricket given after the test",1,14,"C",1,1,"",NA
"513",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",14,"R",1,"1 cricket given after the test",1,14,"L",0,1,"",NA
"514",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",14,"R",1,"1 cricket given after the test",1,14,"C",1,1,"",NA
"515",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",14,"R",1,"1 cricket given after the test",1,14,"R",1,1,"",NA
"516",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",14,"R",1,"1 cricket given after the test",1,14,"L",0,0,"",NA
"517",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",14,"L",NA,"Wrong feeder; 1 cricket given after the test",0,14,"R",0,1,"",NA
"518",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",14,"L",1,"1 cricket given after the test",1,14,"R",1,1,"",NA
"519",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",15,"L",0,"",1,15,"C",0,1,"",NA
"520",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",15,"C",1,"",1,15,"R",0,1,"",NA
"521",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",15,"L",1,"",1,15,"R",1,1,"",NA
"522",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",15,"L",0,"",1,15,"C",0,1,"",NA
"523",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",15,"C",1,"",1,15,"L",1,1,"",NA
"524",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",15,"C",1,"",1,15,"C",0,1,"",NA
"525",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",15,"L",1,"",1,15,"R",1,1,"",NA
"526",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",15,"L",0,"",1,15,"C",0,1,"",NA
"527",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",15,"C",0,"",1,15,"L",0,1,"",NA
"528",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",15,"C",0,"",1,15,"R",1,1,"",NA
"529",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",15,"C",1,"",1,15,"L",0,1,"",NA
"530",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",15,"R",1,"",1,15,"R",0,1,"",NA
"531",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",15,"R",0,"",1,15,"L",0,1,"",NA
"532",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",15,"R",1,"",1,15,"L",1,1,"",NA
"533",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",15,"C",1,"",1,15,"L",0,1,"",NA
"534",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",15,"R",0,"",1,15,"L",0,1,"",NA
"535",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",15,"C",1,"",1,15,"R",1,1,"",NA
"536",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",15,"C",1,"",1,15,"R",1,1,"",NA
"537",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",15,"C",1,"",1,15,"R",0,1,"",NA
"538",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",15,"C",0,"",1,15,"R",0,1,"",NA
"539",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",15,"C",1,"",1,15,"R",0,1,"",NA
"540",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",15,"R",1,"",1,15,"L",0,1,"",NA
"541",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",15,"R",0,"",1,15,"L",1,1,"",NA
"542",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",15,"C",1,"",1,15,"R",0,1,"",NA
"543",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",15,"R",1,"",1,15,"C",1,1,"",NA
"544",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",15,"L",1,"",1,15,"R",0,1,"",NA
"545",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",15,"C",1,"",1,15,"L",1,1,"",NA
"546",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",15,"C",1,"",1,15,"C",1,1,"",NA
"547",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",15,"C",1,"",1,15,"R",1,1,"",NA
"548",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",15,"L",1,"",1,15,"C",1,1,"",NA
"549",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",15,"R",1,"",1,15,"R",0,1,"",NA
"550",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",15,"C",0,"",1,15,"R",1,1,"",NA
"551",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",15,"R",0,"",1,15,"L",0,1,"",NA
"552",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",15,"L",0,"",1,15,"R",1,1,"",NA
"553",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",15,"C",0,"",0,15,"C",0,0,"",NA
"554",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",15,"C",0,"",0,15,"R",1,1,"",NA
"555",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",15,"L",1,"",1,15,"L",0,1,"",NA
"556",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",16,"L",0,"",1,16,"L",0,1,"",NA
"557",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",16,"L",1,"",1,16,"C",1,1,"",NA
"558",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",16,"R",1,"",1,16,"C",0,1,"",NA
"559",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",16,"C",1,"",1,16,"R",1,1,"",NA
"560",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",16,"R",1,"",1,16,"C",1,1,"",NA
"561",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",16,"C",1,"",1,16,"C",1,1,"",NA
"562",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",16,"L",1,"",1,16,"L",1,1,"",NA
"563",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",16,"C",1,"",1,16,"L",0,1,"",NA
"564",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",16,"L",0,"",1,16,"C",1,1,"",NA
"565",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",16,"R",0,"Shelter left",1,16,"R",1,1,"",NA
"566",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",16,"C",1,"",1,16,"L",1,1,"",NA
"567",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",16,"R",1,"",1,16,"R",0,1,"",NA
"568",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",16,"L",1,"",1,16,"C",1,1,"",NA
"569",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",16,"C",0,"",1,16,"C",0,1,"",NA
"570",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",16,"R",0,"",1,16,"L",0,1,"",NA
"571",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",16,"R",0,"",1,16,"R",0,1,"",NA
"572",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",16,"C",0,"",1,16,"C",1,1,"",NA
"573",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",16,"R",0,"",1,16,"C",1,1,"",NA
"574",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",16,"L",1,"",1,16,"R",1,1,"",NA
"575",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",16,"R",1,"",1,16,"L",0,1,"",NA
"576",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",16,"R",0,"",1,16,"R",1,1,"",NA
"577",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",16,"L",0,"",1,16,"L",0,1,"",NA
"578",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",16,"C",1,"",1,16,"C",1,1,"",NA
"579",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",16,"L",1,"",1,16,"R",0,1,"",NA
"580",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",16,"C",1,"",1,16,"L",0,1,"",NA
"581",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",16,"L",1,"",1,16,"C",1,1,"",NA
"582",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",16,"L",0,"",1,16,"R",1,1,"",NA
"583",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",16,"L",0,"",1,16,"R",0,1,"",NA
"584",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",16,"R",1,"",1,16,"C",1,1,"",NA
"585",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",16,"L",0,"",1,16,"R",0,1,"",NA
"586",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",16,"R",0,"",1,16,"L",1,1,"",NA
"587",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",16,"R",1,"",1,16,"C",1,1,"",NA
"588",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",16,"C",0,"",1,16,"L",0,1,"",NA
"589",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",16,"R",0,"",1,16,"C",1,1,"",NA
"590",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",16,"L",1,"",1,16,"R",1,1,"",NA
"591",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",16,"C",0,"",1,16,"C",1,1,"",NA
"592",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",16,"C",1,"",1,16,"R",0,1,"",NA
"593",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",17,"C",1,"",1,17,"L",1,1,"",NA
"594",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",17,"L",1,"",1,17,"C",1,1,"",NA
"595",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",17,"L",1,"",1,17,"C",1,1,"",NA
"596",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",17,"R",1,"",1,17,"R",1,1,"",NA
"597",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",17,"C",0,"",1,17,"C",0,1,"",NA
"598",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",17,"C",1,"",1,17,"R",1,1,"",NA
"599",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",17,"C",1,"",1,17,"L",1,1,"",NA
"600",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",17,"C",1,"",1,17,"C",1,1,"",NA
"601",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",17,"L",1,"",1,17,"R",1,1,"",NA
"602",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",17,"R",0,"",1,17,"L",1,1,"",NA
"603",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",17,"L",1,"",1,17,"C",1,1,"",NA
"604",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",17,"L",1,"",1,17,"L",0,1,"",NA
"605",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",17,"C",1,"",1,17,"C",1,1,"",NA
"606",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",17,"R",1,"",1,17,"C",1,1,"",NA
"607",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",17,"L",1,"",1,17,"L",0,1,"",NA
"608",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",17,"L",1,"",1,17,"R",0,1,"",NA
"609",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",17,"R",1,"",1,17,"C",1,1,"",NA
"610",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",17,"L",0,"",1,17,"C",0,1,"",NA
"611",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",17,"R",1,"",1,17,"R",0,1,"",NA
"612",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",17,"R",1,"",1,17,"R",1,1,"",NA
"613",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",17,"R",0,"",1,17,"C",0,1,"",NA
"614",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",17,"C",1,"",1,17,"R",0,1,"",NA
"615",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",17,"R",1,"",1,17,"R",0,1,"",NA
"616",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",17,"C",1,"",1,17,"C",1,1,"",NA
"617",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",17,"C",1,"",1,17,"C",1,1,"",NA
"618",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",17,"L",1,"",1,17,"L",1,1,"",NA
"619",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",17,"R",1,"",1,17,"R",0,1,"",NA
"620",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",17,"R",1,"",1,17,"R",0,0,"",NA
"621",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",17,"R",0,"",1,17,"C",1,1,"",NA
"622",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",17,"L",1,"",1,17,"R",0,1,"",NA
"623",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",17,"C",1,"",1,17,"L",0,1,"",NA
"624",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",17,"R",0,"",1,17,"L",1,1,"",NA
"625",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",17,"R",1,"",1,17,"L",0,1,"",NA
"626",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",17,"L",0,"",1,17,"R",1,1,"",NA
"627",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",17,"L",1,"",1,17,"R",1,1,"",NA
"628",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",17,"C",0,"",1,17,"C",0,1,"",NA
"629",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",17,"R",1,"",1,17,"R",0,1,"",NA
"630",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",18,"C",1,"1 cricket given after the test",1,18,"R",0,1,"",NA
"631",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"",NA
"632",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",18,"L",1,"1 cricket given after the test",1,18,"C",0,1,"",NA
"633",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"",NA
"634",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",18,"R",1,"1 cricket given after the test",1,18,"R",1,1,"",NA
"635",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",18,"C",1,"1 cricket given after the test",1,18,"R",0,1,"",NA
"636",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",18,"L",0,"1 cricket given after the test",1,18,"R",1,1,"",NA
"637",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",18,"R",1,"1 cricket given after the test",1,18,"L",0,1,"",NA
"638",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",18,"C",1,"Shelter left for 7 min after beginning; 1 cricket given after the test",1,18,"C",0,1,"",NA
"639",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",18,"R",0,"Shelter left for 7 min after beginning; 1 cricket given after the test",1,18,"R",0,1,"",NA
"640",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"",NA
"641",1463,"C1","guichenoti","Female","B_28","CL396_22",111,"27/3/2023","13/4/2023",17,"B_R",18,"R",0,"1 cricket given after the test",1,18,"L",0,1,"",NA
"642",1322,"C2","delicata","Male","B_23","CL356_22",108,"26/3/2023","13/4/2023",18,"R_B",18,"R",1,"1 cricket given after the test",1,18,"C",1,1,"",NA
"643",1611,"C3","guichenoti","Female","B_28","CL438_22",99,"26/3/2023","13/4/2023",18,"B_R",18,"R",1,"1 cricket given after the test",1,18,"C",1,1,"",NA
"644",2105,"C4","delicata","Female","B_23","CL569_22",59,"1/4/2023","13/4/2023",12,"B_R",18,"L",1,"1 cricket given after the test",1,18,"R",0,1,"",NA
"645",1177,"D1","guichenoti","Male","A_23","CL314_22",125,"28/3/2023","13/4/2023",16,"R_B",18,"L",1,"1 cricket given after the test",1,18,"C",0,1,"",NA
"646",1479,"D1","guichenoti","Female","A_28","CL400_22",108,"28/3/2023","13/4/2023",16,"R_B",18,"C",1,"1 cricket given after the test",1,18,"L",0,1,"",NA
"647",1371,"D3","guichenoti","Male","A_23","CL370_22",94,"27/3/2023","13/4/2023",17,"B_R",18,"L",0,"1 cricket given after the test",1,18,"L",1,1,"",NA
"648",1166,"D4","delicata","Female","A_28","CL312_22",143,"4/4/2023","13/4/2023",9,"R_B",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"",NA
"649",1442,"E1","guichenoti","Male","B_23","CL388_22",94,"21/3/2023","13/4/2023",23,"B_R",18,"C",1,"1 cricket given after the test",1,18,"R",1,1,"",NA
"650",1174,"E2","delicata","Male","A_23","CL313_22",132,"31/3/2023","13/4/2023",13,"R_B",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"",NA
"651",1402,"E2","delicata","Male","A_28","CL377_22",118,"1/4/2023","13/4/2023",12,"R_B",18,"C",1,"1 cricket given after the test",1,18,"R",0,1,"",NA
"652",1443,"E3","guichenoti","Male","A_23","CL388_22",94,"20/3/2023","13/4/2023",24,"R_B",18,"L",1,"1 cricket given after the test",1,18,"R",1,1,"",NA
"653",1239,"E4","delicata","Female","A_23","CL329_22",113,"30/3/2023","13/4/2023",14,"B_R",18,"L",1,"1 cricket given after the test",1,18,"C",1,1,"",NA
"654",1230,"F1","delicata","Female","B_28","CL327_22",132,"29/3/2023","13/4/2023",15,"B_R",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"",NA
"655",1487,"F1","delicata","Male","A_23","CL402_22",85,"20/3/2023","13/4/2023",24,"B_R",18,"R",1,"1 cricket given after the test",1,18,"C",0,1,"",NA
"656",2351,"F1","delicata","Male","A_28","CL634_23",59,"6/4/2023","13/4/2023",7,"B_R",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"",NA
"657",1419,"F2","guichenoti","Female","A_28","CL382_22",118,"20/3/2023","13/4/2023",24,"B_R",18,"C",0,"1 cricket given after the test",1,18,"L",1,1,"",NA
"658",1580,"F2","guichenoti","Female","B_28","CL428_22",99,"20/3/2023","13/4/2023",24,"R_B",18,"R",0,"1 cricket given after the test",1,18,"R",0,1,"",NA
"659",1424,"F3","delicata","Female","A_23","CL383_22",97,"31/3/2023","13/4/2023",13,"B_R",18,"R",0,"1 cricket given after the test",1,18,"L",0,1,"",NA
"660",2486,"F3","delicata","Female","B_28","CL677_23",45,"2/4/2023","13/4/2023",11,"B_R",18,"L",1,"1 cricket given after the test",1,18,"C",0,1,"",NA
"661",1467,"F4","guichenoti","Female","A_28","CL397_22",111,"20/3/2023","13/4/2023",24,"R_B",18,"C",1,"1 cricket given after the test",1,18,"L",1,1,"",NA
"662",1674,"G1","guichenoti","Female","B_23","CL455_22",94,"6/4/2023","13/4/2023",7,"R_B",18,"R",0,"1 cricket given after the test",1,18,"L",0,1,"",NA
"663",2009,"G1","guichenoti","Male","A_28","CL542_22",78,"3/4/2023","13/4/2023",10,"B_R",18,"C",1,"1 cricket given after the test",1,18,"C",1,1,"",NA
"664",1258,"G2","delicata","Female","A_28","CL334_22",129,"28/3/2023","13/4/2023",16,"B_R",18,"L",1,"1 cricket given after the test",1,18,"R",NA,0,"",NA
"665",1408,"G2","delicata","Female","B_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",18,"C",0,"1 cricket given after the test",1,18,"L",1,1,"",NA
"666",2081,"G3","guichenoti","Male","B_23","CL562_22",52,"3/4/2023","13/4/2023",10,"B_R",18,"R",1,"1 cricket given after the test",1,18,"L",0,1,"",NA
"667",1410,"A1","delicata","Female","A_28","CL379_22",120,"28/3/2023","13/4/2023",16,"R_B",19,"C",1,"2 crickets given after the test",1,19,"R",1,1,"",NA
"668",2073,"A1","delicata","Male","B_23","CL560_22",57,"22/3/2023","13/4/2023",22,"B_R",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"",NA
"669",1373,"A2","guichenoti","Female","A_28","CL370_22",120,"24/3/2023","13/4/2023",20,"B_R",19,"R",0,"2 crickets given after the test",1,19,"R",1,1,"",NA
"670",1562,"A4","guichenoti","Female","B_28","CL423_22",101,"26/3/2023","13/4/2023",18,"B_R",19,"R",1,"2 crickets given after the test",1,19,"R",1,1,"",NA
"671",1609,"A4","guichenoti","Female","A_28","CL437_22",101,"25/3/2023","13/4/2023",19,"B_R",19,"C",1,"2 crickets given after the test",1,19,"L",1,1,"",NA
"672",1438,"B1","guichenoti","Male","B_28","CL386_22",113,"21/3/2023","13/4/2023",23,"B_R",19,"L",1,"2 crickets given after the test",1,19,"L",0,1,"",NA
"673",1240,"B2","delicata","Female","A_28","CL330_22",132,"30/3/2023","13/4/2023",14,"B_R",19,"R",0,"2 crickets given after the test",1,19,"C",0,1,"",NA
"674",1205,"B4","delicata","Male","A_28","CL320_22",136,"31/3/2023","13/4/2023",13,"R_B",19,"R",1,"2 crickets given after the test",1,19,"L",0,1,"",NA
"675",1296,"B4","delicata","Female","B_23","CL348_22",108,"5/4/2023","13/4/2023",8,"B_R",19,"C",1,"2 crickets given after the test",1,19,"C",1,1,"",NA
"676",1399,"B4","delicata","Male","A_23","CL377_22",97,"3/4/2023","13/4/2023",10,"R_B",19,"L",1,"2 crickets given after the test",1,19,"R",1,1,"",NA
"677",1366,"C1","guichenoti","Female","A_28","CL368_22",127,"1/4/2023","13/4/2023",12,"B_R",19,"L",1,"2 crickets given after the test",1,19,"R",0,1,"",NA
