"","lizard_id","position","species","sex","trt","clutch","egg_enclosure","age.start","date_end_training","date_first_trial","days_since_training","group","trial_associative","position_feeder_associative","FC_associative","notes_associative","reinforcement","trial_reversal","position_feeder_reversal","FC_reversal","reinfor_reversal","notes_reversal","blue_asso","temp","cort"
"2067",1454,"C4","delicata","Female","B_28","CL392_22","E021_M",115,"28/3/2023","13/4/2023",16,"R_B",25,"R",1,"",1,25,"L",1,1,"",NA,"Hot","CORT"
"2068",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",25,"C",1,"",1,25,"C",1,1,"",NA,"Cold","CORT"
"2069",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",25,"L",0,"",1,25,"C",1,1,"",NA,"Hot","Control"
"2070",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",25,"L",0,"",1,25,"C",0,1,"",NA,"Cold","CORT"
"2071",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",25,"R",1,"",1,25,"L",0,1,"",NA,"Hot","Control"
"2072",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",25,"L",1,"",1,25,"L",0,1,"",NA,"Cold","Control"
"2073",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",25,"R",1,"",1,25,"L",0,1,"",NA,"Cold","Control"
"2074",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",25,"R",0,"",1,25,"R",1,1,"",NA,"Hot","Control"
"2075",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",25,"R",1,"",1,25,"R",1,1,"",NA,"Hot","CORT"
"2076",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",25,"C",1,"",1,25,"C",1,1,"",NA,"Cold","CORT"
"2077",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",25,"R",1,"",1,25,"R",0,1,"",NA,"Cold","CORT"
"2078",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",25,"L",0,"",1,25,"R",1,1,"",NA,"Hot","CORT"
"2079",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",25,"R",1,"",1,25,"R",1,1,"",NA,"Cold","Control"
"2080",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",25,"L",1,"",1,25,"L",1,1,"",NA,"Hot","Control"
"2081",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",25,"C",1,"",1,25,"R",0,1,"",NA,"Cold","CORT"
"2082",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",25,"L",1,"",1,25,"C",0,1,"",NA,"Cold","CORT"
"2083",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",25,"C",0,"",1,25,"C",1,1,"",NA,"Cold","Control"
"2084",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",25,"L",1,"",1,25,"R",1,1,"",NA,"Cold","Control"
"2085",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",25,"L",0,"",1,25,"L",1,1,"",NA,"Hot","Control"
"2086",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",25,"R",1,"",1,25,"R",0,1,"",NA,"Cold","Control"
"2087",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",25,"L",1,"",1,25,"C",1,1,"",NA,"Hot","Control"
"2088",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",25,"C",1,"",1,25,"L",1,1,"",NA,"Cold","Control"
"2089",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",25,"L",1,"",1,25,"L",0,1,"",NA,"Cold","Control"
"2090",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",25,"C",1,"",1,25,"R",0,1,"",NA,"Cold","Control"
"2091",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",25,"L",1,"",1,25,"C",1,1,"",NA,"Cold","CORT"
"2092",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",25,"C",0,"",1,25,"C",0,1,"",NA,"Hot","Control"
"2093",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",25,"R",1,"",1,25,"R",0,1,"",NA,"Hot","CORT"
"2094",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",25,"L",0,"",1,25,"C",1,1,"",NA,"Cold","CORT"
"2095",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",25,"C",0,"",1,25,"L",0,1,"",NA,"Cold","CORT"
"2096",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",25,"C",0,"",1,25,"R",1,1,"",NA,"Cold","CORT"
"2097",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",25,"L",1,"",1,25,"R",1,1,"",NA,"Cold","Control"
"2098",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",25,"R",1,"",1,25,"R",0,1,"",NA,"Cold","Control"
"2099",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",25,"L",0,"",1,25,"R",1,1,"",NA,"Hot","Control"
"2100",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",25,"L",0,"",1,25,"C",1,1,"",NA,"Cold","CORT"
"2101",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",26,"L",1,"",1,26,"L",1,1,"",NA,"Hot","CORT"
"2102",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",26,"R",0,"",1,26,"C",1,1,"",NA,"Hot","Control"
"2103",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",26,"R",1,"",1,26,"L",1,1,"",NA,"Hot","Control"
"2104",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",26,"R",1,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2105",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",26,"R",1,"",1,26,"L",1,1,"",NA,"Cold","CORT"
"2106",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",26,"R",1,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2107",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",26,"C",0,"",1,26,"C",1,1,"",NA,"Cold","CORT"
"2108",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2109",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",26,"C",1,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2110",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",26,"C",1,"",1,26,"C",1,1,"",NA,"Cold","CORT"
"2111",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",26,"L",1,"",1,26,"L",0,0,"",NA,"Hot","Control"
"2112",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",26,"C",1,"",1,26,"R",1,1,"",NA,"Hot","CORT"
"2113",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",26,"C",1,"",1,26,"R",1,1,"",NA,"Cold","CORT"
"2114",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",26,"L",0,"",1,26,"R",1,1,"",NA,"Hot","CORT"
"2115",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",26,"C",1,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2116",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",26,"L",1,"",1,26,"L",1,1,"",NA,"Hot","CORT"
"2117",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA,"Cold","CORT"
"2118",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA,"Hot","Control"
"2119",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",26,"R",0,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2120",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",26,"L",0,"",1,26,"R",1,1,"",NA,"Hot","Control"
"2121",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",26,"R",1,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2122",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",26,"C",NA,"",0,26,"L",0,1,"",NA,"Hot","Control"
"2123",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2124",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",26,"R",0,"",1,26,"R",1,1,"",NA,"Cold","Control"
"2125",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",26,"R",1,"",1,26,"L",0,1,"",NA,"Cold","Control"
"2126",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",26,"L",1,"",1,26,"L",1,1,"",NA,"Cold","CORT"
"2127",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",26,"L",1,"",1,26,"R",1,1,"",NA,"Hot","Control"
"2128",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA,"Hot","Control"
"2129",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",26,"C",1,"",1,26,"L",0,1,"",NA,"Hot","CORT"
"2130",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",26,"R",1,"",1,26,"R",1,1,"",NA,"Cold","Control"
"2131",1402,"E2","delicata","Male","A_28","CL377_22","E014_F120",118,"1/4/2023","13/4/2023",12,"R_B",26,"R",1,"",1,26,"R",1,1,"",NA,"Hot","Control"
"2132",1207,"A3","delicata","Female","B_23","CL320_22","E014_M",118,"30/3/2023","13/4/2023",14,"R_B",26,"L",1,"",1,26,"R",0,1,"",NA,"Cold","CORT"
"2133",1205,"B4","delicata","Male","A_28","CL320_22","E014_M",136,"31/3/2023","13/4/2023",13,"R_B",26,"C",1,"",1,26,"L",1,1,"",NA,"Hot","Control"
"2134",1303,"D2","delicata","Female","B_23","CL350_22","E014_M",113,"30/3/2023","13/4/2023",14,"R_B",26,"C",0,"",1,26,"L",0,1,"",NA,"Cold","CORT"
"2135",1580,"F2","guichenoti","Female","B_28","CL428_22","E015_F120",99,"20/3/2023","13/4/2023",24,"R_B",26,"L",1,"Shelter left for 5 min after the beginning",1,26,"L",0,1,"",NA,"Hot","CORT"
"2136",1284,"B2","delicata","Male","B_28","CL345_22","E016_F120",129,"21/3/2023","13/4/2023",23,"B_R",26,"L",0,"",1,26,"R",1,1,"",NA,"Hot","CORT"
"2137",1373,"A2","guichenoti","Female","A_28","CL370_22","E016_F120",120,"24/3/2023","13/4/2023",20,"B_R",26,"C",1,"",1,26,"R",1,1,"",NA,"Hot","Control"
"2138",1371,"D3","guichenoti","Male","A_23","CL370_22","E016_F120",94,"27/3/2023","13/4/2023",17,"B_R",26,"R",1,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2139",1609,"A4","guichenoti","Female","A_28","CL437_22","E016_F120",101,"25/3/2023","13/4/2023",19,"B_R",26,"C",1,"",1,26,"R",1,1,"",NA,"Hot","Control"
"2140",1233,"B2","delicata","Female","B_23","CL327_22","E016_M",115,"31/3/2023","13/4/2023",13,"B_R",26,"R",0,"",1,26,"C",1,1,"",NA,"Cold","CORT"
"2141",1230,"F1","delicata","Female","B_28","CL327_22","E016_M",132,"29/3/2023","13/4/2023",15,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA,"Hot","CORT"
"2142",1328,"G2","delicata","Male","A_23","CL357_22","E016_M",108,"5/4/2023","13/4/2023",8,"R_B",26,"C",0,"",1,26,"R",0,0,"",NA,"Cold","Control"
"2143",1174,"E2","delicata","Male","A_23","CL313_22","E019_F120",132,"31/3/2023","13/4/2023",13,"R_B",26,"C",1,"",1,26,"L",0,1,"",NA,"Cold","Control"
"2144",1172,"E4","delicata","Male","B_28","CL313_22","E019_F120",148,"10/4/2023","13/4/2023",3,"R_B",26,"C",1,"",1,26,"R",1,1,"",NA,"Hot","CORT"
"2145",1382,"A1","delicata","Female","B_28","CL373_22","E019_M",118,"1/4/2023","13/4/2023",12,"B_R",26,"R",0,"",0,26,"L",0,1,"",NA,"Hot","CORT"
"2146",1381,"A3","delicata","Male","A_28","CL373_22","E019_M",122,"30/3/2023","13/4/2023",14,"R_B",26,"R",0,"",1,26,"C",1,1,"",NA,"Hot","Control"
"2147",1240,"B2","delicata","Female","A_28","CL330_22","E020_F120",132,"30/3/2023","13/4/2023",14,"B_R",26,"C",1,"",1,26,"L",0,1,"",NA,"Hot","Control"
"2148",1619,"G4","delicata","Female","B_23","CL440_22","E020_F120",80,"7/4/2023","13/4/2023",6,"R_B",26,"C",0,"",1,26,"L",0,1,"",NA,"Cold","CORT"
"2149",2255,"E2","delicata","Female","B_28","CL607_22","E020_F120",66,"2/4/2023","13/4/2023",11,"B_R",26,"L",NA,"",0,26,"C",0,1,"",NA,"Hot","CORT"
"2150",2486,"F3","delicata","Female","B_28","CL677_23","E020_M",45,"2/4/2023","13/4/2023",11,"B_R",26,"C",1,"",1,26,"L",1,1,"",NA,"Hot","CORT"
"2151",1454,"C4","delicata","Female","B_28","CL392_22","E021_M",115,"28/3/2023","13/4/2023",16,"R_B",26,"R",1,"",1,26,"R",0,1,"",NA,"Hot","CORT"
"2152",2346,"E4","delicata","Female","B_23","CL633_23","E021_M",41,"11/4/2023","13/4/2023",2,"B_R",26,"R",0,"",1,26,"C",0,0,"",NA,"Cold","CORT"
"2153",1218,"E3","guichenoti","Female","A_28","CL324_22","E026_F120",132,"21/3/2023","13/4/2023",23,"R_B",26,"C",1,"",1,26,"L",0,1,"",NA,"Hot","Control"
"2154",1182,"F3","delicata","Male","B_23","CL315_22","E027_F120",122,"29/3/2023","13/4/2023",15,"R_B",26,"R",1,"",1,26,"R",0,1,"",NA,"Cold","CORT"
"2155",2009,"G1","guichenoti","Male","A_28","CL542_22","E028_F120",78,"3/4/2023","13/4/2023",10,"B_R",26,"C",1,"",1,26,"C",1,1,"",NA,"Hot","Control"
"2156",1531,"D2","delicata","Male","A_23","CL414_22","E029_F120",85,"27/3/2023","13/4/2023",17,"B_R",26,"L",1,"",1,26,"C",0,1,"",NA,"Cold","Control"
"2157",1177,"D1","guichenoti","Male","A_23","CL314_22","E030_F120",125,"28/3/2023","13/4/2023",16,"R_B",26,"C",1,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2158",1360,"G3","guichenoti","Female","A_28","CL366_22","E030_F120",120,"21/3/2023","13/4/2023",23,"R_B",26,"L",1,"",1,26,"C",1,1,"",NA,"Hot","Control"
"2159",1417,"F4","guichenoti","Female","B_28","CL381_22","E030_F120",97,"20/3/2023","13/4/2023",24,"R_B",26,"L",0,"",1,26,"L",0,1,"",NA,"Hot","CORT"
"2160",1459,"D3","guichenoti","Male","B_23","CL394_22","E030_F120",92,"8/4/2023","13/4/2023",5,"B_R",26,"C",1,"",1,26,"L",0,1,"",NA,"Cold","CORT"
"2161",1674,"G1","guichenoti","Female","B_23","CL455_22","E030_F120",94,"6/4/2023","13/4/2023",7,"R_B",26,"R",1,"",1,26,"L",1,1,"",NA,"Cold","CORT"
"2162",2242,"G4","delicata","Male","B_28","CL604_22","E030_M",66,"1/4/2023","13/4/2023",12,"B_R",26,"R",1,"",1,26,"R",0,1,"",NA,"Hot","CORT"
"2163",1534,"F2","guichenoti","Female","A_23","CL415_22","E031_F120",85,"20/3/2023","13/4/2023",24,"R_B",26,"R",0,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2164",1467,"F4","guichenoti","Female","A_28","CL397_22","E032_F120",111,"20/3/2023","13/4/2023",24,"R_B",26,"L",1,"",1,26,"R",1,1,"",NA,"Hot","Control"
"2165",1296,"B4","delicata","Female","B_23","CL348_22","E036_F120",108,"5/4/2023","13/4/2023",8,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA,"Cold","CORT"
"2166",1322,"C2","delicata","Male","B_23","CL356_22","E036_F120",108,"26/3/2023","13/4/2023",18,"R_B",26,"L",1,"",1,26,"R",1,1,"",NA,"Cold","CORT"
"2167",1487,"F1","delicata","Male","A_23","CL402_22","E038_F120",85,"20/3/2023","13/4/2023",24,"B_R",26,"C",0,"",1,26,"R",0,1,"",NA,"Cold","Control"
"2168",1198,"B2","delicata","Male","A_23","CL318_22","E039_F120",120,"29/3/2023","13/4/2023",15,"R_B",26,"C",1,"",1,26,"L",1,1,"",NA,"Cold","Control"
"2169",1222,"C4","delicata","Female","A_28","CL325_22","E040_F120",134,"2/4/2023","13/4/2023",11,"R_B",26,"L",0,"",1,26,"C",1,1,"",NA,"Hot","Control"
"2170",1223,"G4","delicata","Female","A_23","CL325_22","E040_F120",115,"28/3/2023","13/4/2023",16,"B_R",26,"L",1,"",1,26,"L",0,1,"",NA,"Cold","Control"
"2171",1166,"D4","delicata","Female","A_28","CL312_22","E048_F120",143,"4/4/2023","13/4/2023",9,"R_B",26,"L",1,"",1,26,"L",1,1,"",NA,"Hot","Control"
"2172",1424,"F3","delicata","Female","A_23","CL383_22","E048_F120",97,"31/3/2023","13/4/2023",13,"B_R",26,"L",1,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2173",1239,"E4","delicata","Female","A_23","CL329_22","E051_F120",113,"30/3/2023","13/4/2023",14,"B_R",26,"L",1,"",1,26,"L",0,1,"",NA,"Cold","Control"
"2174",1390,"C4","delicata","Male","A_23","CL374_22","E051_F120",101,"30/3/2023","13/4/2023",14,"R_B",26,"L",0,"",1,26,"C",1,1,"",NA,"Cold","Control"
"2175",1478,"A2","guichenoti","Male","B_23","CL400_22","E054_F120",85,"23/3/2023","13/4/2023",21,"B_R",26,"L",1,"",1,26,"C",0,1,"",NA,"Cold","CORT"
"2176",1479,"D1","guichenoti","Female","A_28","CL400_22","E054_F120",108,"28/3/2023","13/4/2023",16,"R_B",26,"R",1,"",1,26,"L",0,1,"",NA,"Hot","Control"
"2177",2298,"A2","guichenoti","Female","B_28","CL619_23","E056_F120",62,"26/3/2023","13/4/2023",18,"B_R",26,"R",1,"",1,26,"L",0,1,"",NA,"Hot","CORT"
"2178",1374,"C1","guichenoti","Male","B_23","CL371_22","E058_F120",97,"20/3/2023","13/4/2023",24,"R_B",26,"C",1,"",1,26,"R",0,1,"",NA,"Cold","CORT"
"2179",1613,"F2","guichenoti","Male","B_23","CL439_22","E059_F120",80,"29/3/2023","13/4/2023",15,"R_B",26,"C",0,"",1,26,"L",0,1,"",NA,"Cold","CORT"
"2180",2164,"E3","guichenoti","Female","B_23","CL584_22","E059_F120",48,"20/3/2023","13/4/2023",24,"B_R",26,"L",0,"",1,26,"R",0,1,"",NA,"Cold","CORT"
"2181",1283,"A4","guichenoti","Female","A_23","CL344_22","E067",106,"28/3/2023","13/4/2023",16,"R_B",26,"R",0,"",1,26,"L",1,1,"",NA,"Cold","Control"
"2182",2047,"B3","guichenoti","Male","A_23","CL552_22","E067",55,"27/3/2023","13/4/2023",17,"B_R",26,"R",1,"",1,26,"L",1,1,"",NA,"Cold","Control"
"2183",1419,"F2","guichenoti","Female","A_28","CL382_22","E068",118,"20/3/2023","13/4/2023",24,"B_R",26,"L",1,"",1,26,"R",0,1,"",NA,"Hot","Control"
"2184",1421,"G1","guichenoti","Male","B_23","CL382_22","E068",97,"20/3/2023","13/4/2023",24,"R_B",26,"L",0,"",1,26,"R",0,1,"",NA,"Cold","CORT"
"2185",1611,"C3","guichenoti","Female","B_28","CL438_22","E0.",99,"26/3/2023","13/4/2023",18,"B_R",27,"C",1,"",1,27,"L",0,1,"",NA,"Hot","CORT"
"2186",1334,"G4","delicata","Female","A_28","CL358_22","E001_F120",127,"31/3/2023","13/4/2023",13,"B_R",27,"L",0,"",1,27,"L",0,1,"",NA,"Hot","Control"
"2187",2351,"F1","delicata","Male","A_28","CL634_23","E001_F120",59,"6/4/2023","13/4/2023",7,"B_R",27,"R",1,"",1,27,"L",1,1,"",NA,"Hot","Control"
"2188",1438,"B1","guichenoti","Male","B_28","CL386_22","E002_M/E006_M",113,"21/3/2023","13/4/2023",23,"B_R",27,"R",1,"",1,27,"R",1,1,"",NA,"Hot","CORT"
"2189",1442,"E1","guichenoti","Male","B_23","CL388_22","E003_F120",94,"21/3/2023","13/4/2023",23,"B_R",27,"R",1,"",1,27,"R",0,1,"",NA,"Cold","CORT"
"2190",1443,"E3","guichenoti","Male","A_23","CL388_22","E003_F120",94,"20/3/2023","13/4/2023",24,"R_B",27,"R",1,"",1,27,"L",1,1,"",NA,"Cold","Control"
"2191",1432,"B3","guichenoti","Male","B_23","CL385_22","E003_M/E005_M",94,"20/3/2023","13/4/2023",24,"R_B",27,"R",1,"",1,27,"C",1,1,"",NA,"Cold","CORT"
"2192",1562,"A4","guichenoti","Female","B_28","CL423_22","E003_M/E005_M",101,"26/3/2023","13/4/2023",18,"B_R",27,"C",1,"",1,27,"L",1,1,"",NA,"Hot","CORT"
"2193",1255,"A1","delicata","Male","A_23","CL334_22","E004_F120",111,"31/3/2023","13/4/2023",13,"B_R",27,"L",1,"",1,27,"C",0,1,"",NA,"Cold","Control"
"2194",1257,"D4","delicata","Male","B_23","CL334_22","E004_F120",111,"27/3/2023","13/4/2023",17,"B_R",27,"C",1,"",1,27,"R",0,1,"",NA,"Cold","CORT"
"2195",1258,"G2","delicata","Female","A_28","CL334_22","E004_F120",129,"28/3/2023","13/4/2023",16,"B_R",27,"R",1,"",1,27,"L",0,0,"",NA,"Hot","Control"
"2196",1565,"E1","guichenoti","Female","B_28","CL424_22","E004_M",101,"29/3/2023","13/4/2023",15,"R_B",27,"L",1,"",1,27,"C",0,1,"",NA,"Hot","CORT"
"2197",2081,"G3","guichenoti","Male","B_23","CL562_22","E004_M",52,"3/4/2023","13/4/2023",10,"B_R",27,"C",1,"",1,27,"R",0,1,"",NA,"Cold","CORT"
"2198",1358,"D1","guichenoti","Female","B_28","CL365_22","E005_F120",129,"20/3/2023","13/4/2023",24,"R_B",27,"L",0,"",1,27,"C",1,1,"",NA,"Hot","CORT"
"2199",1340,"F4","guichenoti","Female","B_28","CL360_22","E006_F120",122,"6/4/2023","13/4/2023",7,"R_B",27,"L",0,"",1,27,"C",1,1,"",NA,"Hot","CORT"
"2200",1229,"D4","delicata","Male","B_28","CL326_22","E007_F120",129,"29/3/2023","13/4/2023",15,"R_B",27,"C",1,"",1,27,"C",0,1,"",NA,"Hot","CORT"
"2201",2105,"C4","delicata","Female","B_23","CL569_22","E007_F120",59,"1/4/2023","13/4/2023",12,"B_R",27,"L",1,"",1,27,"R",1,1,"",NA,"Cold","CORT"
"2202",2106,"F3","delicata","Female","A_28","CL569_22","E007_F120",78,"9/4/2023","13/4/2023",4,"B_R",27,"R",0,"",0,27,"C",0,0,"",NA,"Hot","Control"
"2203",1202,"C2","delicata","Male","B_28","CL319_22","E007_M/E017_M",134,"26/3/2023","13/4/2023",18,"B_R",27,"L",0,"",1,27,"R",1,1,"",NA,"Hot","CORT"
"2204",1410,"A1","delicata","Female","A_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",27,"C",1,"",1,27,"R",0,1,"",NA,"Hot","Control"
"2205",1408,"G2","delicata","Female","B_28","CL379_22","E008_F120",120,"28/3/2023","13/4/2023",16,"R_B",27,"L",1,"",1,27,"C",1,1,"",NA,"Hot","CORT"
"2206",2205,"C2","delicata","Male","A_28","CL595_22","E008_F120",69,"9/4/2023","13/4/2023",4,"B_R",27,"C",0,"",1,27,"L",0,1,"",NA,"Hot","Control"
"2207",1463,"C1","guichenoti","Female","B_28","CL396_22","E009_F120",111,"27/3/2023","13/4/2023",17,"B_R",27,"L",1,"",1,27,"R",0,1,"",NA,"Hot","CORT"
"2208",1192,"D4","delicata","Male","A_23","CL317_22","E010_M",120,"29/3/2023","13/4/2023",15,"R_B",27,"L",1,"",1,27,"L",0,1,"",NA,"Cold","Control"
"2209",1795,"G3","guichenoti","Female","A_23","CL489_22","E011_F120",66,"5/4/2023","13/4/2023",8,"B_R",27,"R",1,"",1,27,"C",1,1,"",NA,"Cold","Control"
"2210",2073,"A1","delicata","Male","B_23","CL560_22","E011_M/E024_M",57,"22/3/2023","13/4/2023",22,"B_R",27,"R",0,"",1,27,"L",1,1,"",NA,"Cold","CORT"
"2211",1276,"B1","guichenoti","Female","A_28","CL341_22","E012_F120",129,"29/3/2023","13/4/2023",15,"R_B",27,"L",1,"",1,27,"L",1,1,"Shelter left for 3 min",NA,"Hot","Control"
"2212",1366,"C1","guichenoti","Female","A_28","CL368_22","E012_F120",127,"1/4/2023","13/4/2023",12,"B_R",27,"R",1,"",1,27,"R",1,1,"",NA,"Hot","Control"
"2213",1401,"A3","delicata","Female","B_28","CL377_22","E014_F120",115,"1/4/2023","13/4/2023",12,"R_B",27,"R",0,"",1,27,"L",1,1,"",NA,"Hot","CORT"
"2214",1399,"B4","delicata","Male","A_23","CL377_22","E014_F120",97,"3/4/2023","13/4/2023",10,"R_B",27,"R",1,"",1,27,"R",1,1,"",NA,"Cold","Control"
