"","Value","Treatment"
"Control-Hot670",0.0422428409489316,"Control-Hot"
"Control-Hot671",0.0386594930287928,"Control-Hot"
"Control-Hot672",0.0582098172778234,"Control-Hot"
"Control-Hot673",0.0413254274818751,"Control-Hot"
"Control-Hot674",0.05115916876307,"Control-Hot"
"Control-Hot675",0.0462974195436147,"Control-Hot"
"Control-Hot676",0.0389994712012919,"Control-Hot"
"Control-Hot677",0.0519192759891158,"Control-Hot"
"Control-Hot678",0.0453936496206313,"Control-Hot"
"Control-Hot679",0.0501884300381032,"Control-Hot"
"Control-Hot680",0.0553943276528634,"Control-Hot"
"Control-Hot681",0.0366485653787107,"Control-Hot"
"Control-Hot682",0.0355952771827924,"Control-Hot"
"Control-Hot683",0.0561290889276334,"Control-Hot"
"Control-Hot684",0.0563205494846837,"Control-Hot"
"Control-Hot685",0.0464174377986814,"Control-Hot"
"Control-Hot686",0.0433859848050871,"Control-Hot"
"Control-Hot687",0.0399238489815232,"Control-Hot"
"Control-Hot688",0.045936488234513,"Control-Hot"
"Control-Hot689",0.053296849854912,"Control-Hot"
"Control-Hot690",0.0442644685613786,"Control-Hot"
"Control-Hot691",0.0387758852088524,"Control-Hot"
"Control-Hot692",0.0461258607776196,"Control-Hot"
"Control-Hot693",0.0487962866155243,"Control-Hot"
"Control-Hot694",0.0512848398645436,"Control-Hot"
"Control-Hot695",0.0552887516339914,"Control-Hot"
"Control-Hot696",0.0382399866770535,"Control-Hot"
"Control-Hot697",0.0471346589737866,"Control-Hot"
"Control-Hot698",0.0410480251559319,"Control-Hot"
"Control-Hot699",0.0449298368822401,"Control-Hot"
"Control-Hot700",0.03817600508904,"Control-Hot"
"Control-Hot701",0.0373720363809444,"Control-Hot"
"Control-Hot702",0.0632001768532702,"Control-Hot"
"Control-Hot703",0.0456618607254617,"Control-Hot"
"Control-Hot704",0.0418719075459691,"Control-Hot"
"Control-Hot705",0.0489387943290476,"Control-Hot"
"Control-Hot706",0.0546562653020993,"Control-Hot"
"Control-Hot707",0.0532511459553381,"Control-Hot"
"Control-Hot708",0.0392357199910584,"Control-Hot"
"Control-Hot709",0.039361576570132,"Control-Hot"
"Control-Hot710",0.052645159319283,"Control-Hot"
"Control-Hot711",0.0402580076221911,"Control-Hot"
"Control-Hot712",0.0325930695961374,"Control-Hot"
"Control-Hot713",0.0323419937634304,"Control-Hot"
"Control-Hot714",0.0495289522799246,"Control-Hot"
"Control-Hot715",0.0409494956431696,"Control-Hot"
"Control-Hot716",0.0401693032610325,"Control-Hot"
"Control-Hot717",0.0478807033353825,"Control-Hot"
"Control-Hot718",0.0318726102257534,"Control-Hot"
"Control-Hot719",0.0500105068598406,"Control-Hot"
"Control-Hot720",0.040868103272072,"Control-Hot"
"Control-Hot721",0.0522210508574147,"Control-Hot"
"Control-Hot722",0.0418924621291767,"Control-Hot"
"Control-Hot723",0.0427027435479232,"Control-Hot"
"Control-Hot724",0.0311288251952215,"Control-Hot"
"Control-Hot725",0.0210664552512905,"Control-Hot"
"Control-Hot726",0.0388492188788175,"Control-Hot"
"Control-Hot727",0.055243546067119,"Control-Hot"
"Control-Hot728",0.0432290611497454,"Control-Hot"
"Control-Hot729",0.0411615739456766,"Control-Hot"
"Control-Hot730",0.0345650319383,"Control-Hot"
"Control-Hot731",0.0612805211579234,"Control-Hot"
"Control-Hot732",0.0351940533176704,"Control-Hot"
"Control-Hot733",0.0521364278831903,"Control-Hot"
"Control-Hot734",0.045707766126235,"Control-Hot"
"Control-Hot735",0.0437915220643324,"Control-Hot"
"Control-Hot736",0.0496635178911131,"Control-Hot"
"Control-Hot737",0.0461578832888913,"Control-Hot"
"Control-Hot738",0.0439016029223445,"Control-Hot"
"Control-Hot739",0.0273289722991467,"Control-Hot"
"Control-Hot740",0.0543651060184181,"Control-Hot"
"Control-Hot741",0.0403204606508124,"Control-Hot"
"Control-Hot742",0.0357274070916626,"Control-Hot"
"Control-Hot743",0.038397971197752,"Control-Hot"
"Control-Hot744",0.042346211428038,"Control-Hot"
"Control-Hot745",0.0462661810070242,"Control-Hot"
"Control-Hot746",0.0420423982306715,"Control-Hot"
"Control-Hot747",0.0508028301493969,"Control-Hot"
"Control-Hot748",0.0473184647525129,"Control-Hot"
"Control-Hot749",0.0420947577956085,"Control-Hot"
"Control-Hot750",0.0360593601167994,"Control-Hot"
"Control-Hot751",0.0509324459686142,"Control-Hot"
"Control-Hot752",0.0543013379587406,"Control-Hot"
"Control-Hot753",0.0479135908055787,"Control-Hot"
"Control-Hot754",0.0444345210829064,"Control-Hot"
"Control-Hot755",0.0457551071577324,"Control-Hot"
"Control-Hot756",0.0377989317817613,"Control-Hot"
"Control-Hot757",0.053420286772298,"Control-Hot"
"Control-Hot758",0.0446926221917801,"Control-Hot"
"Control-Hot759",0.0285045447512207,"Control-Hot"
"Control-Hot760",0.0459911590022436,"Control-Hot"
"Control-Hot761",0.0529737120221623,"Control-Hot"
"Control-Hot762",0.0591742485308719,"Control-Hot"
"Control-Hot763",0.0387197203543551,"Control-Hot"
"Control-Hot764",0.0560881007599811,"Control-Hot"
"Control-Hot765",0.0476663764156195,"Control-Hot"
"Control-Hot766",0.0567430752871899,"Control-Hot"
"Control-Hot767",0.0409428618858601,"Control-Hot"
"Control-Hot768",0.042246703806265,"Control-Hot"
"Control-Hot769",0.0357714683904857,"Control-Hot"
"Control-Hot770",0.0413345345551468,"Control-Hot"
"Control-Hot771",0.0395553211149398,"Control-Hot"
"Control-Hot772",0.0549211159896552,"Control-Hot"
"Control-Hot773",0.0457842518589516,"Control-Hot"
"Control-Hot774",0.0504340604595783,"Control-Hot"
"Control-Hot775",0.0492047383917112,"Control-Hot"
"Control-Hot776",0.0388167198468808,"Control-Hot"
"Control-Hot777",0.0539532773006242,"Control-Hot"
"Control-Hot778",0.0400523998460267,"Control-Hot"
"Control-Hot779",0.0367126066605023,"Control-Hot"
"Control-Hot780",0.042806871360302,"Control-Hot"
"Control-Hot781",0.0518299013941859,"Control-Hot"
"Control-Hot782",0.0487158554847513,"Control-Hot"
"Control-Hot783",0.0308046321305516,"Control-Hot"
"Control-Hot784",0.0488794728861369,"Control-Hot"
"Control-Hot785",0.0390453288763366,"Control-Hot"
"Control-Hot786",0.043771253928404,"Control-Hot"
"Control-Hot787",0.0507401724026103,"Control-Hot"
"Control-Hot788",0.0606475643341565,"Control-Hot"
"Control-Hot789",0.0379765478858561,"Control-Hot"
"Control-Hot790",0.0550278700235433,"Control-Hot"
"Control-Hot791",0.04831406238645,"Control-Hot"
"Control-Hot792",0.0269580687186926,"Control-Hot"
"Control-Hot793",0.0457088102215683,"Control-Hot"
"Control-Hot794",0.0327908791493807,"Control-Hot"
"Control-Hot795",0.0355515847654076,"Control-Hot"
"Control-Hot796",0.0679537221981044,"Control-Hot"
"Control-Hot797",0.0341009041896734,"Control-Hot"
"Control-Hot798",0.060590886926746,"Control-Hot"
"Control-Hot799",0.0587638800478422,"Control-Hot"
"Control-Hot800",0.0456434349423027,"Control-Hot"
"Control-Hot801",0.0334766673145192,"Control-Hot"
"Control-Hot802",0.0472335004817372,"Control-Hot"
"Control-Hot803",0.0341450072995525,"Control-Hot"
"Control-Hot804",0.0339525951461775,"Control-Hot"
"Control-Hot805",0.052778821817743,"Control-Hot"
"Control-Hot806",0.0618768118489171,"Control-Hot"
"Control-Hot807",0.056440962230716,"Control-Hot"
"Control-Hot808",0.0464028106570623,"Control-Hot"
"Control-Hot809",0.0494901166284617,"Control-Hot"
"Control-Hot810",0.0448293726153987,"Control-Hot"
"Control-Hot811",0.0411353046247165,"Control-Hot"
"Control-Hot812",0.0469259916372307,"Control-Hot"
"Control-Hot813",0.0335287476471154,"Control-Hot"
"Control-Hot814",0.0599538643223888,"Control-Hot"
"Control-Hot815",0.0378355459521542,"Control-Hot"
"Control-Hot816",0.038392662014228,"Control-Hot"
"Control-Hot817",0.0372324760053899,"Control-Hot"
"Control-Hot818",0.064332944537254,"Control-Hot"
"Control-Hot819",0.0392249560409888,"Control-Hot"
"Control-Hot820",0.0258245590407387,"Control-Hot"
"Control-Hot821",0.0538650963576368,"Control-Hot"
"Control-Hot822",0.0466512944451178,"Control-Hot"
"Control-Hot823",0.038474332481313,"Control-Hot"
"Control-Hot824",0.0490551511589243,"Control-Hot"
"Control-Hot825",0.0605422992688239,"Control-Hot"
"Control-Hot826",0.0527734287944834,"Control-Hot"
"Control-Hot827",0.0478018910720351,"Control-Hot"
"Control-Hot828",0.033594526545577,"Control-Hot"
"Control-Hot829",0.0354709085996676,"Control-Hot"
"Control-Hot830",0.0514074767876946,"Control-Hot"
"Control-Hot831",0.0225089045110028,"Control-Hot"
"Control-Hot832",0.0393479588281399,"Control-Hot"
"Control-Hot833",0.0496585419749005,"Control-Hot"
"Control-Hot834",0.0246593446277586,"Control-Hot"
"Control-Hot835",0.0354995440462861,"Control-Hot"
"Control-Hot836",0.0569913541054107,"Control-Hot"
"Control-Hot837",0.0248690996261567,"Control-Hot"
"Control-Hot838",0.0467330767302411,"Control-Hot"
"Control-Hot839",0.033915583951825,"Control-Hot"
"Control-Hot840",0.0411100451076215,"Control-Hot"
"Control-Hot841",0.0559760840079453,"Control-Hot"
"Control-Hot842",0.05255073037607,"Control-Hot"
"Control-Hot843",0.047257414690723,"Control-Hot"
"Control-Hot844",0.0255221016303654,"Control-Hot"
"Control-Hot845",0.0359071020690529,"Control-Hot"
"Control-Hot846",0.0385950265027865,"Control-Hot"
"Control-Hot847",0.0474224562055431,"Control-Hot"
"Control-Hot848",0.0450640765035134,"Control-Hot"
"Control-Hot849",0.0475516342681547,"Control-Hot"
"Control-Hot850",0.0449499957668998,"Control-Hot"
"Control-Hot851",0.0547591848192138,"Control-Hot"
"Control-Hot852",0.0557906330792005,"Control-Hot"
"Control-Hot853",0.051240031980887,"Control-Hot"
"Control-Hot854",0.0269160129034726,"Control-Hot"
"Control-Hot855",0.0499440049821349,"Control-Hot"
"Control-Hot856",0.0414859824153719,"Control-Hot"
"Control-Hot857",0.0451537813143009,"Control-Hot"
"Control-Hot858",0.0526190124882202,"Control-Hot"
"Control-Hot859",0.041258692004359,"Control-Hot"
"Control-Hot860",0.0628749049514579,"Control-Hot"
"Control-Hot861",0.037363305672745,"Control-Hot"
"Control-Hot862",0.0529055611070364,"Control-Hot"
"Control-Hot863",0.0618108047264966,"Control-Hot"
"Control-Hot864",0.0577577477215663,"Control-Hot"
"Control-Hot865",0.0638007651014145,"Control-Hot"
"Control-Hot866",0.038958012365058,"Control-Hot"
"Control-Hot867",0.0601534964972623,"Control-Hot"
"Control-Hot868",0.0302771201178829,"Control-Hot"
"Control-Hot869",0.050299362149916,"Control-Hot"
"Control-Hot870",0.0368797770577561,"Control-Hot"
"Control-Hot871",0.0337248950460215,"Control-Hot"
"Control-Hot872",0.0459192785402359,"Control-Hot"
"Control-Hot873",0.0459962564023268,"Control-Hot"
"Control-Hot874",0.0419329947946752,"Control-Hot"
"Control-Hot875",0.0605996257020204,"Control-Hot"
"Control-Hot876",0.0342315645128658,"Control-Hot"
"Control-Hot877",0.0420755287159058,"Control-Hot"
"Control-Hot878",0.0412790424956593,"Control-Hot"
"Control-Hot879",0.0381055523711329,"Control-Hot"
"Control-Hot880",0.0495979255135523,"Control-Hot"
"Control-Hot881",0.0368284505436419,"Control-Hot"
"Control-Hot882",0.0370206928360148,"Control-Hot"
"Control-Hot883",0.0604641918235995,"Control-Hot"
"Control-Hot884",0.0357186120840716,"Control-Hot"
"Control-Hot885",0.0430731944678581,"Control-Hot"
"Control-Hot886",0.0612613816890606,"Control-Hot"
"Control-Hot887",0.0698123156710825,"Control-Hot"
"Control-Hot888",0.0337481814177413,"Control-Hot"
"Control-Hot889",0.035232005132899,"Control-Hot"
"Control-Hot890",0.06925279541383,"Control-Hot"
"Control-Hot891",0.0367702883035685,"Control-Hot"
"Control-Hot892",0.0505141260673675,"Control-Hot"
"Control-Hot893",0.064641224555361,"Control-Hot"
"Control-Hot894",0.0403035126640493,"Control-Hot"
"Control-Hot895",0.0575104136739441,"Control-Hot"
"Control-Hot896",0.0411308952833658,"Control-Hot"
"Control-Hot897",0.0545204478324665,"Control-Hot"
"Control-Hot898",0.0305654931913842,"Control-Hot"
"Control-Hot899",0.0629257140222122,"Control-Hot"
"Control-Hot900",0.0495466445555789,"Control-Hot"
"Control-Hot901",0.0493553804123354,"Control-Hot"
"Control-Hot902",0.0665759364668425,"Control-Hot"
"Control-Hot903",0.0393421774135647,"Control-Hot"
"Control-Hot904",0.0408949548846024,"Control-Hot"
"Control-Hot905",0.0472971986163288,"Control-Hot"
"Control-Hot906",0.0492969169336118,"Control-Hot"
"Control-Hot907",0.033518530732003,"Control-Hot"
"Control-Hot908",0.0516818301311982,"Control-Hot"
"Control-Hot909",0.0328097356190838,"Control-Hot"
"Control-Hot910",0.043799210153387,"Control-Hot"
"Control-Hot911",0.0572500574133564,"Control-Hot"
"Control-Hot912",0.0522767172648844,"Control-Hot"
"Control-Hot913",0.0667240609718686,"Control-Hot"
"Control-Hot914",0.0322159100451439,"Control-Hot"
"Control-Hot915",0.0430374579937036,"Control-Hot"
"Control-Hot916",0.0460516045827861,"Control-Hot"
"Control-Hot917",0.0399271670775343,"Control-Hot"
"Control-Hot918",0.048859754621767,"Control-Hot"
"Control-Hot919",0.0555715713017545,"Control-Hot"
"Control-Hot920",0.0433674027345554,"Control-Hot"
"Control-Hot921",0.047539456439156,"Control-Hot"
"Control-Hot922",0.0357485565207951,"Control-Hot"
"Control-Hot923",0.0494131395502422,"Control-Hot"
"Control-Hot924",0.0559139976862153,"Control-Hot"
"Control-Hot925",0.0384050110447248,"Control-Hot"
"Control-Hot926",0.0383299664329669,"Control-Hot"
"Control-Hot927",0.0466829132852501,"Control-Hot"
"Control-Hot928",0.0418545126415865,"Control-Hot"
"Control-Hot929",0.0499127211783768,"Control-Hot"
"Control-Hot930",0.0469648698545781,"Control-Hot"
"Control-Hot931",0.0583235164447127,"Control-Hot"
"Control-Hot932",0.0370875251572605,"Control-Hot"
"Control-Hot933",0.0490395627117734,"Control-Hot"
"Control-Hot934",0.0478505467748345,"Control-Hot"
"Control-Hot935",0.0493128712017651,"Control-Hot"
"Control-Hot936",0.0378430238784025,"Control-Hot"
"Control-Hot937",0.0472422324314505,"Control-Hot"
"Control-Hot938",0.0457297239929399,"Control-Hot"
"Control-Hot939",0.0452193152058696,"Control-Hot"
"Control-Hot940",0.0356359387196658,"Control-Hot"
"Control-Hot941",0.0320219514028752,"Control-Hot"
"Control-Hot942",0.0596394970142512,"Control-Hot"
"Control-Hot943",0.0543126346987185,"Control-Hot"
"Control-Hot944",0.0475288280428287,"Control-Hot"
"Control-Hot945",0.045794299068556,"Control-Hot"
"Control-Hot946",0.0410046198393537,"Control-Hot"
"Control-Hot947",0.03562795108849,"Control-Hot"
"Control-Hot948",0.0380082515801183,"Control-Hot"
"Control-Hot949",0.045422776186375,"Control-Hot"
"Control-Hot950",0.0453566873055901,"Control-Hot"
"Control-Hot951",0.0397828902157635,"Control-Hot"
"Control-Hot952",0.0499037984012722,"Control-Hot"
"Control-Hot953",0.0432174806893178,"Control-Hot"
"Control-Hot954",0.0531139559157083,"Control-Hot"
"Control-Hot955",0.0366696522125617,"Control-Hot"
"Control-Hot956",0.0550048282775603,"Control-Hot"
"Control-Hot957",0.0500355658170573,"Control-Hot"
"Control-Hot958",0.0497685424435744,"Control-Hot"
"Control-Hot959",0.0365250357727547,"Control-Hot"
"Control-Hot960",0.049647810546821,"Control-Hot"
"Control-Hot961",0.0399381336195559,"Control-Hot"
"Control-Hot962",0.0339908640195279,"Control-Hot"
"Control-Hot963",0.0572869927795647,"Control-Hot"
"Control-Hot964",0.052331036450347,"Control-Hot"
"Control-Hot965",0.0534167170235756,"Control-Hot"
"Control-Hot966",0.0405791612832061,"Control-Hot"
"Control-Hot967",0.0454413921766124,"Control-Hot"
"Control-Hot968",0.0456278682728367,"Control-Hot"
"Control-Hot969",0.0335608605135862,"Control-Hot"
"Control-Hot970",0.0599926169387424,"Control-Hot"
"Control-Hot971",0.0292523453513255,"Control-Hot"
"Control-Hot972",0.0504740087669147,"Control-Hot"
"Control-Hot973",0.0392057064041496,"Control-Hot"
"Control-Hot974",0.0471364111752907,"Control-Hot"
"Control-Hot975",0.0336767823843064,"Control-Hot"
"Control-Hot976",0.0457675112088385,"Control-Hot"
"Control-Hot977",0.0427255434617027,"Control-Hot"
"Control-Hot978",0.0471202343049002,"Control-Hot"
"Control-Hot979",0.0554840904524525,"Control-Hot"
"Control-Hot980",0.0517424174330817,"Control-Hot"
"Control-Hot981",0.0478479002442297,"Control-Hot"
"Control-Hot982",0.0381192032731708,"Control-Hot"
"Control-Hot983",0.0234943505597683,"Control-Hot"
"Control-Hot984",0.046772251671462,"Control-Hot"
"Control-Hot985",0.0238441172032382,"Control-Hot"
"Control-Hot986",0.0418242067101823,"Control-Hot"
"Control-Hot987",0.0462673439750368,"Control-Hot"
"Control-Hot988",0.0549714593278145,"Control-Hot"
"Control-Hot989",0.0395217473891225,"Control-Hot"
"Control-Hot990",0.0574696485851147,"Control-Hot"
"Control-Hot991",0.056395335258119,"Control-Hot"
"Control-Hot992",0.0496078995658164,"Control-Hot"
"Control-Hot993",0.0395428535853359,"Control-Hot"
"Control-Hot994",0.0568504101844848,"Control-Hot"
"Control-Hot995",0.0340278363221472,"Control-Hot"
"Control-Hot996",0.0457649156565805,"Control-Hot"
"Control-Hot997",0.0427471217222698,"Control-Hot"
"Control-Hot998",0.0440425820948963,"Control-Hot"
"Control-Hot999",0.0287760560451082,"Control-Hot"
"Control-Hot1000",0.0283851374428493,"Control-Hot"
"Control-Hot1001",0.0542472949755091,"Control-Hot"
"Control-Hot1002",0.0351319836469007,"Control-Hot"
"Control-Hot1003",0.0510872246344496,"Control-Hot"
"Control-Hot1004",0.0412910188907347,"Control-Hot"
"Control-Hot1005",0.0378684304060651,"Control-Hot"
"Control-Hot1006",0.0455170556011111,"Control-Hot"
"Control-Hot1007",0.0369643690115425,"Control-Hot"
"Control-Hot1008",0.0304555545844701,"Control-Hot"
"Control-Hot1009",0.0426275668729052,"Control-Hot"
"Control-Hot1010",0.0369995417721182,"Control-Hot"
"Control-Hot1011",0.0571110059474523,"Control-Hot"
"Control-Hot1012",0.048758265459081,"Control-Hot"
"Control-Hot1013",0.0390768678098456,"Control-Hot"
"Control-Hot1014",0.0526966090188752,"Control-Hot"
"Control-Hot1015",0.0521607360632149,"Control-Hot"
"Control-Hot1016",0.0524421156584911,"Control-Hot"
"Control-Hot1017",0.0485529608166857,"Control-Hot"
"Control-Hot1018",0.0620128189684085,"Control-Hot"
"Control-Hot1019",0.0475411962198527,"Control-Hot"
"Control-Hot1020",0.0330163083191019,"Control-Hot"
"Control-Hot1021",0.055061267004116,"Control-Hot"
"Control-Hot1022",0.0371870278276872,"Control-Hot"
"Control-Hot1023",0.0471240935882468,"Control-Hot"
"Control-Hot1024",0.0544729380209503,"Control-Hot"
"Control-Hot1025",0.0574530105425993,"Control-Hot"
"Control-Hot1026",0.0566202685451511,"Control-Hot"
"Control-Hot1027",0.0523493961581065,"Control-Hot"
"Control-Hot1028",0.0579864350447412,"Control-Hot"
"Control-Hot1029",0.037030151578921,"Control-Hot"
"Control-Hot1030",0.0490821099244292,"Control-Hot"
"Control-Hot1031",0.0443392552616743,"Control-Hot"
"Control-Hot1032",0.0507506813783927,"Control-Hot"
"Control-Hot1033",0.0505947014137709,"Control-Hot"
"Control-Hot1034",0.0337667194316341,"Control-Hot"
"Control-Hot1035",0.0530497864603136,"Control-Hot"
"Control-Hot1036",0.0294842227526686,"Control-Hot"
"Control-Hot1037",0.0417371199533704,"Control-Hot"
"Control-Hot1038",0.0320284012060446,"Control-Hot"
"Control-Hot1039",0.0447774824589364,"Control-Hot"
"Control-Hot1040",0.0420182285184334,"Control-Hot"
"Control-Hot1041",0.0494268287175973,"Control-Hot"
"Control-Hot1042",0.0384260026257056,"Control-Hot"
"Control-Hot1043",0.0452612394307147,"Control-Hot"
"Control-Hot1044",0.0530135004730952,"Control-Hot"
"Control-Hot1045",0.0552615887951029,"Control-Hot"
"Control-Hot1046",0.043159915017163,"Control-Hot"
"Control-Hot1047",0.0444539691586674,"Control-Hot"
"Control-Hot1048",0.0438552008924044,"Control-Hot"
"Control-Hot1049",0.0363727558282415,"Control-Hot"
"Control-Hot1050",0.0367931054412555,"Control-Hot"
"Control-Hot1051",0.0511376132854723,"Control-Hot"
"Control-Hot1052",0.0420321450429536,"Control-Hot"
